gen,nevals,avg,min,max
9,63,[180.98809524  14.        ],[180.  14.],[181.  14.]
10,68,[180.96428571  14.3452381 ],[179.  14.],[181.  36.]
11,59,[180.85714286  14.02380952],[175.  14.],[181.  16.]
12,62,[180.98809524  14.        ],[180.  14.],[181.  14.]
13,63,[180.98809524  14.        ],[180.  14.],[181.  14.]
14,68,[180.98809524  14.        ],[180.  14.],[181.  14.]
15,64,[180.98809524  14.        ],[180.  14.],[181.  14.]
16,63,[180.97619048  14.        ],[180.  14.],[181.  14.]
17,61,[180.98809524  14.        ],[180.  14.],[181.  14.]
18,53,[180.97619048  14.        ],[180.  14.],[181.  14.]
19,57,[180.96428571  14.        ],[180.  14.],[181.  14.]
20,65,[180.83333333  14.5       ],[169.  14.],[181.  56.]
21,76,[180.9047619  14.0952381],[178.  14.],[181.  22.]
22,63,[180.94047619  14.11904762],[176.  14.],[181.  24.]
23,71,[181.  14.],[181.  14.],[181.  14.]
24,66,[166.92857143  25.73809524],[-1000.    14.],[ 181. 1000.]
25,54,[180.94047619  14.11904762],[178.  14.],[181.  24.]
26,62,[181.  14.],[181.  14.],[181.  14.]
27,64,[180.94047619  14.02380952],[179.  14.],[181.  16.]
28,64,[180.96428571  13.97619048],[179.  13.],[181.  14.]
29,66,[180.97619048  14.04761905],[180.  14.],[181.  18.]
30,66,[180.95238095  14.63095238],[179.  13.],[181.  68.]
31,62,[181.  14.],[181.  14.],[181.  14.]
32,60,[180.96428571  14.02380952],[180.  14.],[181.  16.]
33,66,[180.98809524  14.        ],[180.  14.],[181.  14.]
34,61,[181.  14.],[181.  14.],[181.  14.]
35,70,[180.95238095  13.98809524],[179.  13.],[181.  14.]
36,61,[180.96428571  14.04761905],[178.  14.],[181.  18.]
37,67,[166.89285714  25.73809524],[-1000.    14.],[ 181. 1000.]
38,66,[181.  14.],[181.  14.],[181.  14.]
39,64,[181.  14.],[181.  14.],[181.  14.]
40,62,[181.  14.],[181.  14.],[181.  14.]
41,59,[181.  14.],[181.  14.],[181.  14.]
42,64,[181.  14.],[181.  14.],[181.  14.]
43,64,[180.98809524  14.        ],[180.  14.],[181.  14.]
44,60,[181.  14.],[181.  14.],[181.  14.]
45,58,[181.  14.],[181.  14.],[181.  14.]
46,60,[180.9047619   14.30952381],[174.  14.],[181.  40.]
47,64,[181.  14.],[181.  14.],[181.  14.]
48,68,[181.  14.],[181.  14.],[181.  14.]
49,60,[181.  14.],[181.  14.],[181.  14.]
50,66,[180.97619048  14.        ],[179.  14.],[181.  14.]
51,55,[180.96428571  13.98809524],[179.  13.],[181.  14.]
52,60,[180.92857143  14.        ],[178.  14.],[181.  14.]
53,54,[180.98809524  14.        ],[180.  14.],[181.  14.]
54,71,[181.  14.],[181.  14.],[181.  14.]
55,57,[180.98809524  14.        ],[180.  14.],[181.  14.]
56,54,[180.98809524  14.        ],[180.  14.],[181.  14.]
57,65,[181.  14.],[181.  14.],[181.  14.]
58,65,[166.92857143  25.73809524],[-1000.    14.],[ 181. 1000.]
59,61,[181.  14.],[181.  14.],[181.  14.]
60,58,[180.97619048  14.        ],[180.  14.],[181.  14.]
,,,,
gen,nevals,avg,min,max
0,84,[-635.46428571  694.78571429],[-1000.    13.],[ 181. 1000.]
1,66,[93.78571429 85.25      ],[-1000.    12.],[ 181. 1000.]
2,65,[123.21428571  62.53571429],[-1000.    13.],[ 181. 1000.]
3,56,[123.61904762  63.22619048],[-1000.    13.],[ 181. 1000.]
4,66,[124.10714286  61.16666667],[-1000.    14.],[ 181. 1000.]
5,60,[166.58333333  25.95238095],[-1000.    14.],[ 181. 1000.]
6,65,[180.9047619  14.       ],[176.  14.],[181.  14.]
7,49,[166.89285714  25.73809524],[-1000.    14.],[ 181. 1000.]
8,60,[180.73809524  14.26190476],[172.  14.],[181.  27.]
9,57,[181.  14.],[181.  14.],[181.  14.]
10,61,[166.79761905  25.75      ],[-1000.    14.],[ 181. 1000.]
11,61,[181.  14.],[181.  14.],[181.  14.]
12,59,[180.98809524  14.        ],[180.  14.],[181.  14.]
13,65,[166.69047619  26.17857143],[-1000.    14.],[ 181. 1000.]
14,67,[166.8452381  25.75     ],[-1000.    14.],[ 181. 1000.]
15,59,[181.  14.],[181.  14.],[181.  14.]
16,62,[181.  14.],[181.  14.],[181.  14.]
17,65,[180.8452381   14.08333333],[175.  14.],[181.  20.]
18,67,[181.  14.],[181.  14.],[181.  14.]
19,64,[180.94047619  14.02380952],[176.  14.],[181.  16.]
20,58,[181.  14.],[181.  14.],[181.  14.]
21,50,[180.98809524  14.        ],[180.  14.],[181.  14.]
22,55,[166.9047619   25.72619048],[-1000.    13.],[ 181. 1000.]
23,61,[180.92857143  14.07142857],[175.  14.],[181.  20.]
24,62,[180.96428571  14.        ],[179.  14.],[181.  14.]
25,61,[181.  14.],[181.  14.],[181.  14.]
26,59,[181.  14.],[181.  14.],[181.  14.]
27,64,[181.  14.],[181.  14.],[181.  14.]
28,62,[180.92857143  14.        ],[176.  14.],[181.  14.]
29,64,[180.98809524  14.        ],[180.  14.],[181.  14.]
30,65,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
31,64,[180.95238095  14.        ],[177.  14.],[181.  14.]
32,66,[181.  14.],[181.  14.],[181.  14.]
33,59,[180.9047619  14.       ],[177.  14.],[181.  14.]
34,67,[181.  14.],[181.  14.],[181.  14.]
35,60,[181.  14.],[181.  14.],[181.  14.]
36,69,[180.97619048  14.        ],[180.  14.],[181.  14.]
37,64,[180.88095238  14.02380952],[177.  14.],[181.  16.]
38,62,[180.98809524  14.        ],[180.  14.],[181.  14.]
39,60,[180.94047619  14.11904762],[176.  14.],[181.  24.]
40,66,[181.  14.],[181.  14.],[181.  14.]
41,59,[180.97619048  14.        ],[179.  14.],[181.  14.]
42,67,[180.98809524  14.        ],[180.  14.],[181.  14.]
43,70,[181.  14.],[181.  14.],[181.  14.]
44,55,[181.  14.],[181.  14.],[181.  14.]
45,65,[180.97619048  14.        ],[179.  14.],[181.  14.]
46,64,[180.98809524  14.        ],[180.  14.],[181.  14.]
47,58,[181.  14.],[181.  14.],[181.  14.]
48,64,[181.  14.],[181.  14.],[181.  14.]
49,60,[180.97619048  14.        ],[179.  14.],[181.  14.]
50,66,[181.  14.],[181.  14.],[181.  14.]
51,65,[181.  14.],[181.  14.],[181.  14.]
52,65,[180.97619048  14.        ],[179.  14.],[181.  14.]
53,67,[181.  14.],[181.  14.],[181.  14.]
54,56,[180.92857143  14.01190476],[175.  14.],[181.  15.]
55,64,[180.94047619  13.98809524],[176.  13.],[181.  14.]
56,59,[181.  14.],[181.  14.],[181.  14.]
57,61,[181.  14.],[181.  14.],[181.  14.]
58,58,[181.  14.],[181.  14.],[181.  14.]
59,65,[180.98809524  14.        ],[180.  14.],[181.  14.]
60,59,[180.97619048  14.        ],[179.  14.],[181.  14.]
,,,,
gen,nevals,avg,min,max
0,84,[-803.70238095  835.60714286],[-1000.    13.],[ 181. 1000.]
1,68,[-242.58333333  366.01190476],[-1000.    12.],[ 181. 1000.]
2,60,[165.35714286  25.72619048],[-1000.    13.],[ 181. 1000.]
3,61,[151.97619048  38.07142857],[-1000.    13.],[ 181. 1000.]
4,62,[138.51190476  49.22619048],[-1000.    12.],[ 181. 1000.]
5,65,[138.67857143  49.20238095],[-1000.    13.],[ 181. 1000.]
6,69,[138.42857143  49.77380952],[-1000.    14.],[ 181. 1000.]
7,61,[138.80952381  49.21428571],[-1000.    14.],[ 181. 1000.]
8,62,[166.66666667  25.73809524],[-1000.    14.],[ 181. 1000.]
9,70,[180.92857143  14.        ],[177.  14.],[181.  14.]
10,65,[166.76190476  25.85714286],[-1000.    14.],[ 181. 1000.]
11,67,[166.88095238  25.73809524],[-1000.    14.],[ 181. 1000.]
12,68,[166.72619048  26.53571429],[-1000.    14.],[ 181. 1000.]
13,69,[152.88095238  37.47619048],[-1000.    14.],[ 181. 1000.]
14,62,[180.97619048  14.        ],[179.  14.],[181.  14.]
15,69,[166.92857143  25.73809524],[-1000.    14.],[ 181. 1000.]
16,56,[181.  14.],[181.  14.],[181.  14.]
17,54,[166.9047619   25.73809524],[-1000.    14.],[ 181. 1000.]
18,60,[181.  14.],[181.  14.],[181.  14.]
19,64,[166.9047619   26.14285714],[-1000.    14.],[ 181. 1000.]
20,67,[180.95238095  14.        ],[177.  14.],[181.  14.]
21,59,[181.  14.],[181.  14.],[181.  14.]
22,61,[181.  14.],[181.  14.],[181.  14.]
23,64,[180.83333333  14.5       ],[171.  14.],[181.  56.]
24,63,[181.  14.],[181.  14.],[181.  14.]
25,64,[180.8452381   14.02380952],[173.  14.],[181.  16.]
26,66,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
27,71,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
28,66,[180.88095238  14.52380952],[173.  14.],[181.  58.]
29,59,[181.  14.],[181.  14.],[181.  14.]
30,57,[180.98809524  14.        ],[180.  14.],[181.  14.]
31,67,[152.86904762  37.47619048],[-1000.    14.],[ 181. 1000.]
32,65,[180.95238095  14.        ],[177.  14.],[181.  14.]
33,62,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
34,55,[166.9047619   25.73809524],[-1000.    14.],[ 181. 1000.]
35,62,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
36,61,[181.  14.],[181.  14.],[181.  14.]
37,67,[181.  14.],[181.  14.],[181.  14.]
38,66,[181.  14.],[181.  14.],[181.  14.]
39,62,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
40,68,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
41,59,[181.  14.],[181.  14.],[181.  14.]
42,60,[181.  14.],[181.  14.],[181.  14.]
43,59,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
44,68,[181.  14.],[181.  14.],[181.  14.]
45,73,[181.  14.],[181.  14.],[181.  14.]
46,64,[181.  14.],[181.  14.],[181.  14.]
47,57,[181.  14.],[181.  14.],[181.  14.]
48,65,[180.98809524  14.        ],[180.  14.],[181.  14.]
49,59,[181.  14.],[181.  14.],[181.  14.]
50,61,[180.96428571  14.        ],[178.  14.],[181.  14.]
51,62,[166.92857143  25.73809524],[-1000.    14.],[ 181. 1000.]
52,66,[181.  14.],[181.  14.],[181.  14.]
53,59,[181.  14.],[181.  14.],[181.  14.]
54,65,[181.  14.],[181.  14.],[181.  14.]
55,63,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
56,66,[181.  14.],[181.  14.],[181.  14.]
57,68,[181.  14.],[181.  14.],[181.  14.]
58,62,[166.94047619  25.73809524],[-1000.    14.],[ 181. 1000.]
59,67,[181.  14.],[181.  14.],[181.  14.]
60,61,[181.  14.],[181.  14.],[181.  14.]
,,,,
