gen,nevals,avg,min,max
56,58,[82.5952381  26.73809524],[-1000.     3.],[ 109. 1000.]
57,60,[109.   3.],[109.   3.],[109.   3.]
58,58,[109.   3.],[109.   3.],[109.   3.]
59,69,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
60,68,[69.39285714 38.60714286],[-1000.     3.],[ 109. 1000.]
,,,,
gen,nevals,avg,min,max
0,84,[-696.85714286  728.10714286],[-1000.     3.],[ 109. 1000.]
1,66,[-103.6547619   196.35714286],[-1000.     4.],[ 109. 1000.]
2,59,[42.45238095 65.57142857],[-1000.     3.],[ 109. 1000.]
3,70,[82.47619048 28.79761905],[-1000.     3.],[ 109. 1000.]
4,55,[82.53571429 28.95238095],[-1000.     5.],[ 109. 1000.]
5,70,[108.96428571   5.26190476],[107.   4.],[109.  25.]
6,66,[109.          4.9047619],[109.   4.],[109.   5.]
7,65,[82.44047619 28.30952381],[-1000.     4.],[ 109. 1000.]
8,59,[82.5        28.03571429],[-1000.     4.],[ 109. 1000.]
9,64,[82.58333333 27.73809524],[-1000.     4.],[ 109. 1000.]
10,72,[82.54761905 27.76190476],[-1000.     4.],[ 109. 1000.]
11,68,[108.95238095   4.11904762],[107.   3.],[109.  14.]
12,64,[82.58333333 27.72619048],[-1000.     3.],[ 109. 1000.]
13,61,[108.96428571   4.07142857],[106.   4.],[109.   8.]
14,57,[95.78571429 15.86904762],[-1000.     4.],[ 109. 1000.]
15,62,[108.96428571   4.        ],[107.   4.],[109.   4.]
16,57,[95.77380952 15.89285714],[-1000.     4.],[ 109. 1000.]
17,61,[108.96428571   4.01190476],[107.   4.],[109.   5.]
18,65,[108.98809524   4.02380952],[108.   4.],[109.   5.]
19,63,[108.96428571   4.1547619 ],[107.   4.],[109.  14.]
20,66,[108.95238095   4.        ],[107.   2.],[109.   5.]
21,63,[82.58333333 27.72619048],[-1000.     4.],[ 109. 1000.]
22,65,[108.98809524   4.01190476],[108.   4.],[109.   5.]
23,60,[109.   4.],[109.   4.],[109.   4.]
24,69,[95.77380952 16.02380952],[-1000.     4.],[ 109. 1000.]
25,55,[109.   4.],[109.   4.],[109.   4.]
26,69,[95.78571429 15.9047619 ],[-1000.     4.],[ 109. 1000.]
27,61,[108.95238095   4.4047619 ],[105.   4.],[109.  37.]
28,59,[95.78571429 15.86904762],[-1000.     4.],[ 109. 1000.]
29,68,[95.79761905 15.89285714],[-1000.     4.],[ 109. 1000.]
30,62,[95.79761905 15.85714286],[-1000.     4.],[ 109. 1000.]
31,63,[95.78571429 16.        ],[-1000.     4.],[ 109. 1000.]
32,64,[108.91666667   4.27380952],[105.   4.],[109.  22.]
33,59,[108.95238095   4.03571429],[105.   4.],[109.   7.]
34,61,[95.78571429 15.88095238],[-1000.     4.],[ 109. 1000.]
35,65,[109.   4.],[109.   4.],[109.   4.]
36,64,[108.88095238   4.26190476],[104.   3.],[109.  20.]
37,70,[108.86904762   4.17857143],[99.  4.],[109.  18.]
38,64,[108.98809524   4.05952381],[108.   4.],[109.   7.]
39,73,[108.95238095   4.1547619 ],[108.   4.],[109.  15.]
40,66,[108.95238095   4.0952381 ],[105.   4.],[109.  12.]
41,53,[95.79761905 15.85714286],[-1000.     4.],[ 109. 1000.]
42,65,[95.75       15.89285714],[-1000.     4.],[ 109. 1000.]
43,66,[108.97619048   4.02380952],[108.   4.],[109.   5.]
44,66,[109.   4.],[109.   4.],[109.   4.]
45,63,[109.           4.03571429],[109.   4.],[109.   7.]
46,67,[109.   4.],[109.   4.],[109.   4.]
47,60,[109.   4.],[109.   4.],[109.   4.]
48,63,[109.   4.],[109.   4.],[109.   4.]
49,67,[108.97619048   4.        ],[107.   3.],[109.   5.]
50,67,[109.   4.],[109.   4.],[109.   4.]
51,61,[108.98809524   4.01190476],[108.   4.],[109.   5.]
52,67,[109.           4.01190476],[109.   4.],[109.   5.]
53,66,[95.79761905 15.85714286],[-1000.     4.],[ 109. 1000.]
54,61,[109.   4.],[109.   4.],[109.   4.]
55,65,[109.           4.01190476],[109.   4.],[109.   5.]
56,63,[109.   4.],[109.   4.],[109.   4.]
57,52,[108.96428571   4.03571429],[106.   4.],[109.   7.]
58,62,[109.   4.],[109.   4.],[109.   4.]
59,55,[109.   4.],[109.   4.],[109.   4.]
60,62,[109.   4.],[109.   4.],[109.   4.]
,,,,
gen,nevals,avg,min,max
0,84,[-683.60714286  716.53571429],[-1000.     2.],[ 109. 1000.]
1,56,[-24.16666667 126.16666667],[-1000.     2.],[ 109. 1000.]
2,58,[82.1547619  31.85714286],[-1000.     5.],[ 109. 1000.]
3,71,[82.38095238 29.5       ],[-1000.     4.],[ 109. 1000.]
4,61,[108.95238095   5.13095238],[107.   4.],[109.  11.]
5,60,[82.54761905 28.70238095],[-1000.     4.],[ 109. 1000.]
6,59,[82.52380952 28.45238095],[-1000.     4.],[ 109. 1000.]
7,71,[95.76190476 16.03571429],[-1000.     4.],[ 109. 1000.]
8,69,[82.54761905 27.97619048],[-1000.     4.],[ 109. 1000.]
9,55,[95.78571429 15.92857143],[-1000.     4.],[ 109. 1000.]
10,60,[82.55952381 27.88095238],[-1000.     4.],[ 109. 1000.]
11,57,[95.77380952 15.95238095],[-1000.     4.],[ 109. 1000.]
12,62,[108.94047619   4.20238095],[106.   4.],[109.  14.]
13,63,[95.75       16.16666667],[-1000.     4.],[ 109. 1000.]
14,56,[95.78571429 15.95238095],[-1000.     4.],[ 109. 1000.]
15,61,[95.77380952 15.92857143],[-1000.     4.],[ 109. 1000.]
16,64,[108.95238095   4.13095238],[107.   4.],[109.   7.]
17,68,[108.91666667   4.19047619],[104.   4.],[109.  16.]
18,63,[108.98809524   4.08333333],[108.   4.],[109.   5.]
19,62,[108.98809524   4.03571429],[108.   4.],[109.   5.]
20,60,[108.98809524   4.03571429],[108.   4.],[109.   5.]
21,68,[108.96428571   4.11904762],[108.   4.],[109.   5.]
22,70,[108.98809524   4.02380952],[108.   4.],[109.   5.]
23,63,[109.           4.01190476],[109.   4.],[109.   5.]
24,63,[108.96428571   4.04761905],[108.   4.],[109.   5.]
25,58,[108.98809524   4.03571429],[108.   4.],[109.   5.]
26,64,[108.98809524   4.01190476],[108.   4.],[109.   5.]
27,64,[95.79761905 15.86904762],[-1000.     4.],[ 109. 1000.]
28,62,[95.76190476 15.92857143],[-1000.     4.],[ 109. 1000.]
29,61,[109.           4.02380952],[109.   4.],[109.   6.]
30,62,[108.98809524   4.01190476],[108.   4.],[109.   5.]
31,67,[108.98809524   4.01190476],[108.   4.],[109.   5.]
32,61,[109.           4.02380952],[109.   4.],[109.   5.]
33,62,[95.78571429 15.86904762],[-1000.     3.],[ 109. 1000.]
34,72,[95.79761905 15.79761905],[-1000.     3.],[ 109. 1000.]
35,61,[108.97619048   3.61904762],[108.   3.],[109.   5.]
36,68,[108.98809524   3.07142857],[108.   3.],[109.   4.]
37,70,[108.96428571   3.25      ],[107.   3.],[109.  14.]
38,71,[108.98809524   3.05952381],[108.   3.],[109.   7.]
39,65,[108.9047619    3.28571429],[102.   3.],[109.  14.]
40,56,[82.57142857 26.75      ],[-1000.     3.],[ 109. 1000.]
41,58,[109.           3.04761905],[109.   3.],[109.   4.]
42,61,[108.96428571   3.03571429],[108.   3.],[109.   4.]
43,67,[109.           3.02380952],[109.   3.],[109.   4.]
44,68,[109.           3.01190476],[109.   3.],[109.   4.]
45,63,[95.76190476 14.92857143],[-1000.     3.],[ 109. 1000.]
46,69,[108.97619048   3.02380952],[108.   3.],[109.   4.]
47,59,[108.96428571   3.04761905],[107.   3.],[109.   6.]
48,62,[108.95238095   3.04761905],[106.   3.],[109.   6.]
49,65,[109.   3.],[109.   3.],[109.   3.]
50,65,[108.98809524   3.03571429],[108.   3.],[109.   4.]
51,68,[108.98809524   3.03571429],[108.   3.],[109.   5.]
52,67,[108.96428571   3.10714286],[106.   3.],[109.  10.]
53,62,[108.97619048   3.04761905],[108.   3.],[109.   4.]
54,68,[108.98809524   3.04761905],[108.   3.],[109.   6.]
55,59,[109.           3.02380952],[109.   3.],[109.   5.]
56,68,[95.77380952 14.89285714],[-1000.     3.],[ 109. 1000.]
57,58,[108.98809524   3.20238095],[108.   3.],[109.  12.]
58,69,[109.   3.],[109.   3.],[109.   3.]
59,60,[108.96428571   3.05952381],[106.   3.],[109.   6.]
60,66,[109.   3.],[109.   3.],[109.   3.]
,,,,
gen,nevals,avg,min,max
0,84,[-657.26190476  692.46428571],[-1000.     3.],[ 109. 1000.]
1,60,[-63.42857143 160.        ],[-1000.     3.],[ 109. 1000.]
2,64,[82.44047619 28.97619048],[-1000.     4.],[ 109. 1000.]
3,62,[56.04761905 51.85714286],[-1000.     4.],[ 109. 1000.]
4,66,[82.38095238 28.23809524],[-1000.     4.],[ 109. 1000.]
5,67,[82.58333333 27.76190476],[-1000.     4.],[ 109. 1000.]
6,63,[108.97619048   4.11904762],[108.   4.],[109.   9.]
7,62,[69.33333333 39.69047619],[-1000.     4.],[ 109. 1000.]
8,62,[82.51190476 28.20238095],[-1000.     4.],[ 109. 1000.]
9,61,[95.77380952 16.08333333],[-1000.     4.],[ 109. 1000.]
10,62,[108.97619048   4.02380952],[108.   4.],[109.   5.]
11,70,[108.98809524   4.08333333],[108.   4.],[109.   9.]
12,55,[82.5952381  27.78571429],[-1000.     4.],[ 109. 1000.]
13,66,[108.88095238   4.35714286],[99.  4.],[109.  33.]
14,64,[95.79761905 15.83333333],[-1000.     3.],[ 109. 1000.]
15,66,[108.94047619   3.83333333],[107.   3.],[109.   7.]
16,62,[108.85714286   3.35714286],[103.   3.],[109.  11.]
17,66,[95.72619048 14.96428571],[-1000.     3.],[ 109. 1000.]
18,59,[95.77380952 14.98809524],[-1000.     3.],[ 109. 1000.]
19,65,[95.76190476 15.        ],[-1000.     3.],[ 109. 1000.]
20,68,[108.97619048   3.16666667],[107.   3.],[109.  10.]
21,67,[108.92857143   3.17857143],[106.   3.],[109.   9.]
22,62,[108.98809524   3.05952381],[108.   3.],[109.   6.]
23,69,[95.71428571 15.17857143],[-1000.     3.],[ 109. 1000.]
24,66,[108.98809524   3.01190476],[108.   3.],[109.   4.]
25,59,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
26,62,[108.98809524   3.01190476],[108.   3.],[109.   4.]
27,58,[108.98809524   3.04761905],[108.   3.],[109.   6.]
28,50,[109.           3.01190476],[109.   3.],[109.   4.]
29,61,[109.           3.05952381],[109.   3.],[109.   8.]
30,66,[108.97619048   3.01190476],[107.   3.],[109.   4.]
31,61,[108.94047619   3.10714286],[106.   3.],[109.  10.]
32,60,[108.95238095   3.07142857],[107.   3.],[109.   9.]
33,63,[108.98809524   3.08333333],[108.   3.],[109.   7.]
34,66,[108.98809524   3.11904762],[108.   3.],[109.  11.]
35,66,[109.   3.],[109.   3.],[109.   3.]
36,67,[108.98809524   3.01190476],[108.   3.],[109.   4.]
37,60,[108.97619048   3.04761905],[108.   3.],[109.   6.]
38,63,[109.   3.],[109.   3.],[109.   3.]
39,62,[108.96428571   3.19047619],[107.   3.],[109.  16.]
40,66,[108.97619048   3.05952381],[107.   3.],[109.   8.]
41,63,[109.   3.],[109.   3.],[109.   3.]
42,67,[95.79761905 14.88095238],[-1000.     3.],[ 109. 1000.]
43,62,[95.79761905 14.89285714],[-1000.     3.],[ 109. 1000.]
44,61,[95.78571429 14.88095238],[-1000.     3.],[ 109. 1000.]
45,64,[109.   3.],[109.   3.],[109.   3.]
46,70,[108.96428571   3.05952381],[106.   3.],[109.   8.]
47,58,[109.           3.08333333],[109.   3.],[109.  10.]
48,58,[95.79761905 14.88095238],[-1000.     3.],[ 109. 1000.]
49,58,[109.   3.],[109.   3.],[109.   3.]
50,68,[109.   3.],[109.   3.],[109.   3.]
51,64,[108.98809524   3.01190476],[108.   3.],[109.   4.]
52,66,[109.   3.],[109.   3.],[109.   3.]
53,65,[108.97619048   3.03571429],[108.   3.],[109.   5.]
54,62,[95.79761905 14.86904762],[-1000.     3.],[ 109. 1000.]
55,59,[109.   3.],[109.   3.],[109.   3.]
56,61,[109.   3.],[109.   3.],[109.   3.]
57,65,[109.   3.],[109.   3.],[109.   3.]
58,59,[108.98809524   3.01190476],[108.   3.],[109.   4.]
59,61,[108.95238095   3.08333333],[105.   3.],[109.  10.]
60,61,[109.   3.],[109.   3.],[109.   3.]
,,,,
