optimal,Avg_max_fit,Gen,Dataset,CosDist,Hof
148552,175.0,25,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.19967326933495888,"concatenate([10], div(mul(mul(repeat(concatenate([6], [4])), subOneAll(concatenate([6], [13]))), subOneAll(subOneAll(addOneAll(if_then_else(div(repeat(subOneAll(subOneAll(mul(addOneAll([13]), if_then_else([10], [2], [1], [11]))))), sub(sub(sub(add(subOneAll([4]), repeat([2])), sub(if_then_else([7], [1], [7], [5]), subOneAll([1]))), sub(sub(if_then_else([6], [6], [7], [5]), div([13], [2])), addOneAll(add([9], [9])))), addOneAll(repeat(concatenate(div([12], [3]), subOneAll([2])))))), repeat(subOneAll(div(if_then_else(addOneAll(mul([3], [11])), addOneAll(subOneAll([4])), add(if_then_else([8], [10], [10], [5]), div([9], [7])), concatenate(add([7], [2]), subOneAll([4]))), mul(concatenate(if_then_else([7], [8], [3], [4]), mul([6], [12])), div(add([11], [11]), mul([11], [8])))))), div(concatenate(div(repeat(add(mul([13], [11]), repeat([9]))), subOneAll(if_then_else(div([5], [6]), concatenate([9], [10]), sub([4], [7]), add([10], [9])))), if_then_else(concatenate(repeat(add([11], [12])), add(repeat([6]), mul([8], [10]))), mul(sub(mul([7], [13]), subOneAll([13])), concatenate(sub([5], [10]), addOneAll([12]))), mul(repeat(addOneAll([9])), add(div([5], [12]), addOneAll([1]))), mul(add(subOneAll([9]), repeat([2])), if_then_else(mul([12], [2]), div([8], [13]), addOneAll([2]), concatenate([12], [9]))))), subOneAll(add(mul(add(if_then_else([13], [6], [8], [11]), concatenate([3], [8])), repeat(if_then_else([13], [8], [12], [5]))), subOneAll(concatenate(if_then_else([11], [1], [2], [12]), div([1], [4])))))), if_then_else(addOneAll(mul(mul(add(if_then_else([6], [7], [1], [12]), if_then_else([11], [6], [1], [12])), addOneAll(mul([9], [13]))), concatenate(div(if_then_else([13], [5], [12], [8]), addOneAll([4])), addOneAll(subOneAll([5]))))), subOneAll(repeat(concatenate(concatenate(add([1], [13]), subOneAll([2])), add(concatenate([12], [8]), addOneAll([9]))))), concatenate(sub(addOneAll(addOneAll(sub([3], [13]))), mul(mul(div([2], [11]), add([3], [12])), add(if_then_else([5], [1], [11], [7]), subOneAll([3])))), subOneAll(concatenate(addOneAll(subOneAll([5])), if_then_else(if_then_else([9], [12], [12], [3]), repeat([10]), if_then_else([12], [2], [12], [4]), subOneAll([4]))))), subOneAll(concatenate(mul(repeat(concatenate([1], [11])), mul(concatenate([1], [9]), add([10], [10]))), add(div(sub([3], [3]), repeat([12])), if_then_else(repeat([8]), div([4], [8]), subOneAll([11]), concatenate([9], [12]))))))))))), sub(if_then_else(addOneAll(subOneAll([4])), sub(add([5], [5]), add(sub(div([4], [3]), concatenate([3], [1])), sub(subOneAll([3]), addOneAll([11])))), mul(subOneAll([3]), if_then_else([9], [5], [12], [10])), if_then_else(addOneAll([2]), addOneAll([8]), div([12], [1]), if_then_else(add(repeat(subOneAll(add([4], [5]))), mul(repeat(div([11], [12])), concatenate(if_then_else(add(add(add(sub(subOneAll([13]), subOneAll([4])), concatenate(subOneAll([4]), addOneAll([3]))), add(sub(div([4], [3]), concatenate([3], [1])), sub(subOneAll([3]), addOneAll([11])))), sub(mul(div(concatenate([2], [12]), if_then_else([8], [10], [9], [1])), add(addOneAll([1]), concatenate([2], [11]))), add(repeat(mul([12], [6])), div(concatenate([11], [13]), sub([9], [3]))))), [6], [6], [10]), if_then_else([4], [11], [3], [1])))), mul(sub(add(sub([3], [11]), mul(add(addOneAll(if_then_else(sub([4], [13]), subOneAll([4]), add([3], [10]), repeat([5]))), addOneAll(mul(repeat(concatenate(if_then_else(add([8], [13]), sub([13], [13]), repeat([12]), add([11], [6])), addOneAll(sub([10], [5])))), if_then_else(if_then_else(subOneAll(concatenate([12], [9])), repeat(sub([6], [11])), div(concatenate([13], [1]), mul([6], [11])), sub(div([2], [11]), addOneAll([1]))), div(addOneAll(subOneAll([4])), mul(if_then_else([6], [6], [9], [3]), concatenate([9], [8]))), repeat(div(sub([2], [8]), sub([1], [1]))), addOneAll(concatenate(addOneAll([11]), mul([8], [5]))))))), concatenate(repeat(if_then_else(concatenate([8], [10]), div([2], [8]), if_then_else([6], [1], [9], [8]), concatenate([7], [13]))), mul(addOneAll(add([3], [9])), subOneAll(concatenate([7], [11])))))), add(div(addOneAll(add(repeat(div([10], [5])), repeat(mul([13], [1])))), div(repeat(div(concatenate([6], [4]), repeat([4]))), div(concatenate(div([8], [13]), subOneAll([11])), addOneAll(concatenate([3], [1]))))), div(addOneAll(add(mul(addOneAll([12]), subOneAll([4])), mul(repeat([13]), addOneAll([11])))), sub(repeat(concatenate(subOneAll([5]), div([9], [1]))), addOneAll(mul(addOneAll([13]), repeat([4]))))))), if_then_else(subOneAll(div([12], [10])), if_then_else(if_then_else([13], [12], [7], [7]), if_then_else([9], [7], [8], [8]), div([3], [6]), sub([12], [4])), subOneAll(mul([3], [3])), mul(addOneAll([12]), concatenate([5], [13])))), subOneAll(subOneAll(subOneAll(repeat(div(sub(sub([7], [4]), if_then_else([2], [4], [13], [12])), addOneAll(addOneAll([6]))))))), repeat(div(sub(sub([7], [4]), if_then_else([2], [4], [13], [12])), div(sub([4], [11]), concatenate([12], [1]))))))), addOneAll(concatenate(mul([1], [8]), if_then_else([11], [9], [11], [10]))))))","[10, 6, 4, 6, 4]"
149579,175.0,24,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.3732168294719913,"concatenate(add(div(repeat([11]), mul([11], [8])), addOneAll(div([10], [10]))), repeat(div(if_then_else([6], [6], [6], [2]), div([1], [3]))))","[11, 6, 6, 3, 6, 3]"
150714,175.0,23,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.24074339763470354,"add(repeat(concatenate(subOneAll(sub([13], [3])), concatenate(subOneAll([5]), sub(div(sub(div(div([10], [2]), sub([12], [2])), if_then_else(mul([1], [5]), div(div(subOneAll(subOneAll(mul([6], [1]))), if_then_else(addOneAll(addOneAll([12])), subOneAll(if_then_else([4], [6], [9], [10])), add(concatenate([2], [3]), div([8], [7])), subOneAll(mul([8], [4])))), addOneAll(sub(subOneAll(add([10], [7])), addOneAll(sub([9], [13]))))), if_then_else([8], [6], [8], [5]), div([10], [1]))), concatenate(subOneAll([2]), concatenate(if_then_else([8], [8], [1], [10]), repeat([1])))), concatenate(subOneAll(sub(repeat([6]), div([7], [4]))), repeat(repeat(mul([12], [4])))))))), mul(mul(div(add([8], [9]), add([13], [6])), div(subOneAll([2]), concatenate([12], [7]))), div(concatenate(if_then_else([5], [11], [1], [9]), concatenate([1], [9])), subOneAll(div([11], [3])))))","[10, 4, 6, 10, 4, 5]"
151818,175.0,23,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.4669982091109739,"concatenate(subOneAll(repeat(concatenate(sub(if_then_else([11], [5], [2], [3]), sub([9], sub(add(div(addOneAll(repeat([9])), subOneAll(sub([7], [1]))), subOneAll(div(sub([6], [10]), repeat([7])))), div(sub(sub(if_then_else([9], [7], [1], [8]), repeat([11])), addOneAll(add([3], [10]))), if_then_else(concatenate(subOneAll([2]), div([3], [12])), if_then_else(add([4], [12]), add([7], [2]), div([4], [1]), addOneAll([5])), if_then_else(subOneAll([7]), addOneAll([11]), addOneAll([1]), concatenate([12], [1])), concatenate(div([10], [3]), if_then_else([3], [9], [2], [11]))))))), div(addOneAll([3]), subOneAll([7]))))), div(add(if_then_else(addOneAll(mul([6], [9])), sub(concatenate([12], [11]), if_then_else([2], [5], [8], [11])), subOneAll(subOneAll([4])), if_then_else(add([1], [1]), if_then_else([9], [10], [9], [5]), subOneAll([3]), repeat([8]))), addOneAll(concatenate(sub([11], [9]), repeat([1])))), if_then_else(addOneAll(div(subOneAll([9]), subOneAll([10]))), addOneAll(repeat(concatenate([7], [9]))), repeat(concatenate(sub([12], [6]), concatenate([1], [11]))), concatenate(repeat(repeat([5])), subOneAll(if_then_else(sub(repeat(subOneAll(if_then_else(subOneAll(add([3], [9])), add(add([3], [6]), addOneAll([3])), mul(div([11], [4]), concatenate([10], [3])), addOneAll(addOneAll([3]))))), addOneAll(if_then_else(subOneAll(addOneAll(mul([12], [2]))), concatenate(mul(sub([6], [6]), if_then_else([1], [4], [7], [9])), repeat(repeat([5]))), addOneAll(addOneAll(div([10], [10]))), sub(subOneAll(repeat([6])), concatenate(mul([6], [13]), subOneAll([2])))))), sub(subOneAll(subOneAll(addOneAll(sub(sub([6], [5]), mul([3], [2]))))), addOneAll(if_then_else(addOneAll(add(div([12], [4]), mul([9], [1]))), mul(mul(div([1], [13]), addOneAll([5])), mul(addOneAll([13]), sub([3], [1]))), if_then_else(add(repeat([2]), if_then_else([10], [9], [8], [7])), concatenate(if_then_else([6], [3], [4], [9]), mul([2], [12])), repeat(repeat([4])), if_then_else(repeat([7]), add([12], [10]), addOneAll([6]), subOneAll([4]))), if_then_else(subOneAll(concatenate([3], [3])), repeat(concatenate([12], [11])), addOneAll(add([8], [9])), if_then_else(subOneAll([1]), repeat([4]), mul([7], [11]), mul([11], [3])))))), if_then_else(repeat(repeat(mul(addOneAll(subOneAll([7])), concatenate(concatenate([5], [8]), subOneAll([1]))))), if_then_else(addOneAll(addOneAll(repeat(if_then_else([7], [8], [11], [11])))), if_then_else(if_then_else(sub(concatenate([4], [3]), subOneAll([9])), add(mul([9], [4]), add([4], [13])), sub(div([7], [2]), repeat([11])), concatenate(repeat([12]), sub([8], [13]))), addOneAll(repeat(addOneAll([8]))), if_then_else(subOneAll(concatenate([11], [5])), repeat(mul([3], [11])), if_then_else(addOneAll([5]), sub([2], [1]), div([8], [10]), div([5], [8])), div(addOneAll([9]), sub([7], [3]))), mul(subOneAll(concatenate([12], [4])), repeat(mul([1], [11])))), subOneAll(mul(mul(subOneAll([1]), mul([1], [7])), add(addOneAll([3]), add([1], [7])))), concatenate(addOneAll(add(sub([9], [6]), mul([4], [10]))), repeat(concatenate(add([9], [3]), addOneAll([5]))))), repeat(addOneAll(subOneAll(repeat(subOneAll([2]))))), addOneAll(subOneAll(repeat(add(sub([7], [6]), if_then_else([13], [8], [2], [5])))))), mul(addOneAll(repeat(div(repeat(if_then_else([4], [1], [5], [6])), add(addOneAll([1]), subOneAll([9]))))), div(if_then_else(concatenate(add(subOneAll([8]), if_then_else([4], [3], [12], [5])), addOneAll(sub([10], [11]))), sub(add(repeat([13]), subOneAll([7])), mul(sub([5], [9]), if_then_else([8], [2], [8], [7]))), sub(mul(subOneAll([5]), div([10], [10])), div(add([3], [11]), concatenate([2], [2]))), add(if_then_else(concatenate([4], [8]), concatenate([11], [2]), concatenate([11], [8]), addOneAll([1])), add(div([13], [6]), sub([13], [8])))), if_then_else(sub(repeat(repeat([13])), sub(repeat([4]), mul([3], [4]))), sub(addOneAll(subOneAll([9])), add(add([9], [7]), addOneAll([2]))), addOneAll(add(sub([6], [7]), add([4], [10]))), sub(add(subOneAll([12]), if_then_else([6], [13], [1], [1])), addOneAll(div([8], [3]))))))))))))","[10, 3, 13, 10, 3, 13, 4, 4]"
153165,175.0,18,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.05573262956243963,"if_then_else(addOneAll(subOneAll(subOneAll(mul(sub([2], [11]), add([2], [6]))))), div(subOneAll(addOneAll(subOneAll(repeat([10])))), add(concatenate(div(mul([7], [3]), addOneAll([3])), subOneAll(sub([1], [12]))), add(mul(addOneAll([2]), addOneAll([2])), subOneAll(addOneAll([9]))))), if_then_else(mul(div(repeat([3]), repeat(mul([1], [7]))), div(subOneAll(addOneAll([13])), if_then_else(sub([10], [8]), add([10], [12]), mul([3], [3]), addOneAll([11])))), concatenate(concatenate(repeat(concatenate([4], [7])), mul(concatenate([1], [3]), div([6], [2]))), subOneAll(if_then_else(concatenate([9], [1]), if_then_else([5], [2], [5], [10]), repeat([5]), subOneAll([5])))), sub(sub(add(concatenate([10], [9]), div([7], [6])), if_then_else(div([4], [13]), concatenate([2], [13]), subOneAll([10]), if_then_else([5], [9], [6], [1]))), repeat(addOneAll(add([3], [7])))), sub(repeat(sub(concatenate([10], [13]), concatenate([8], [2]))), addOneAll(add(subOneAll([7]), div([8], [6]))))), if_then_else(mul(mul(div(add([6], [8]), mul([12], sub(if_then_else(add(concatenate(mul(if_then_else([1], [8], [3], [7]), if_then_else([6], [6], [6], [6])), mul(concatenate([1], [4]), concatenate([5], [2]))), addOneAll(concatenate(concatenate([5], [2]), mul([7], [9])))), sub(repeat(addOneAll(subOneAll([2]))), concatenate(concatenate(mul([9], [1]), add([3], [12])), repeat(concatenate([9], [6])))), if_then_else(if_then_else(if_then_else(subOneAll([6]), subOneAll([1]), concatenate([9], [6]), repeat([1])), addOneAll(concatenate([1], [2])), div(repeat([12]), if_then_else([1], [8], [12], [6])), div(addOneAll([11]), add([6], [7]))), repeat(mul(concatenate([11], [6]), if_then_else([7], [4], [8], [8]))), concatenate(addOneAll(concatenate([8], [5])), repeat(addOneAll([3]))), concatenate(subOneAll(repeat([9])), mul(addOneAll([11]), if_then_else([8], [4], [9], [9])))), add(add(add(concatenate([12], [5]), mul([7], [1])), add(add([5], [13]), subOneAll([13]))), if_then_else(repeat(sub([8], [3])), sub(if_then_else([12], [8], [7], [13]), repeat([10])), mul(div([8], [6]), concatenate([8], [12])), repeat(subOneAll(addOneAll(subOneAll(addOneAll(addOneAll(subOneAll(mul(concatenate([7], [8]), subOneAll([1])))))))))))), sub(subOneAll(if_then_else(sub(add([11], [11]), sub([8], [11])), sub(concatenate([7], [9]), repeat([2])), sub(addOneAll([5]), if_then_else([12], [4], [2], [6])), subOneAll(addOneAll([4])))), concatenate(if_then_else(sub(repeat([13]), addOneAll([11])), concatenate(addOneAll([5]), if_then_else([4], [7], [4], [9])), if_then_else(div([6], [10]), subOneAll([11]), add([7], [11]), mul([11], [3])), sub(concatenate([7], [6]), addOneAll([5]))), subOneAll(mul(repeat([13]), add([6], [4])))))))), div(add([3], [10]), concatenate([1], [1]))), repeat(if_then_else(div([8], [4]), div([2], [13]), concatenate([8], [3]), sub([8], [13])))), subOneAll(repeat(div(if_then_else([12], [13], [8], [7]), concatenate([3], [5])))), add(if_then_else(subOneAll(div([8], [1])), concatenate(if_then_else([6], [1], [4], [8]), add([11], [1])), addOneAll(div([8], [1])), addOneAll(if_then_else([7], [13], [3], [7]))), add(addOneAll(sub([10], [3])), subOneAll(if_then_else([1], [4], [7], [12])))), mul(repeat(subOneAll(addOneAll([4]))), add(sub(repeat(sub(concatenate([10], [13]), concatenate([8], [2]))), addOneAll(add(subOneAll([7]), div([8], [6])))), sub(mul([4], [7]), concatenate([10], [11]))))))","[6, 3, 6, 10, 6, 10, 10]"
154417,175.0,19,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.07964201338315557,"repeat(mul(concatenate(if_then_else(mul([12], [4]), sub([2], add(mul(repeat(subOneAll(addOneAll([11]))), if_then_else(if_then_else(sub([7], [3]), repeat([9]), add([11], [6]), sub([2], [1])), concatenate(sub([10], [4]), addOneAll([9])), if_then_else(mul([3], [3]), concatenate([7], [13]), add([10], [10]), addOneAll([1])), subOneAll(if_then_else([1], [7], [3], [5])))), addOneAll(mul(repeat(concatenate([13], [5])), addOneAll(mul([9], [5])))))), div([3], [10]), sub([2], [6])), sub(sub([12], [6]), sub([10], [2]))), [8]))","[10, 10, 6, 10, 10, 6]"
155472,175.0,15,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.17265969600796938,"if_then_else(addOneAll(concatenate(concatenate([5], [11]), [5])), div(if_then_else(concatenate([6], [11]), add(concatenate(if_then_else(if_then_else(addOneAll(addOneAll([12])), concatenate(subOneAll([7]), mul([12], [7])), sub(subOneAll([4]), concatenate([7], [3])), subOneAll(subOneAll([11]))), subOneAll(subOneAll(repeat([13]))), addOneAll(repeat(div([3], [13]))), mul(add(div([7], [6]), mul([1], [13])), subOneAll(div([10], [5])))), addOneAll(subOneAll(subOneAll(addOneAll([10]))))), mul(sub(add(subOneAll(div([13], [1])), if_then_else(addOneAll([8]), if_then_else([9], [11], [6], [12]), if_then_else([5], [7], [7], [1]), subOneAll([2]))), sub([6], subOneAll(add([12], [4])))), repeat(mul(add(if_then_else([11], [5], [9], [6]), add([5], [5])), div(if_then_else([13], [7], [8], [13]), mul([8], [7])))))), subOneAll([10]), if_then_else([6], [6], [1], [3])), repeat(sub([13], [8]))), sub(add(addOneAll([10]), sub([7], [3])), div(addOneAll([1]), if_then_else([6], [7], [8], [7]))), addOneAll(subOneAll(if_then_else([6], [7], [10], [3]))))","[6, 12, 6, 6, 10]"
156488,175.0,9,"[1, 3, 6, 10, 6, 10, 6, 10, 4, 2]",0.21826404002942834,"add(concatenate(repeat(addOneAll(if_then_else([2], [1], [9], [9]))), [3]), addOneAll(if_then_else(addOneAll(subOneAll([1])), addOneAll(if_then_else([5], [6], [5], [8])), if_then_else(mul([10], [8]), div([10], [8]), concatenate([6], [12]), addOneAll([12])), concatenate(mul([13], [4]), div([11], [2])))))","[3, 10, 3, 10, 6]"
157561,175.0,26,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.07964201338315557,"repeat(mul(mul(if_then_else(addOneAll(add([4], repeat([13]))), repeat([9]), concatenate(add([10], add(concatenate(repeat(add(add(mul(div([8], [4]), mul([13], [12])), repeat(mul([13], [10]))), div(div(if_then_else([5], [1], [8], [10]), repeat([11])), add(repeat([3]), repeat([3]))))), div(concatenate([3], [13]), addOneAll([1]))), addOneAll(repeat(div([4], [7]))))), mul([13], [2])), concatenate(mul([11], [7]), if_then_else([1], [9], [5], [13]))), sub(subOneAll(mul([9], [10])), concatenate(addOneAll([10]), div([5], [8])))), div(add(div(repeat([3]), addOneAll([2])), repeat(if_then_else([13], [13], [12], [9]))), div(add(add(div(repeat([13]), div([11], [2])), concatenate(addOneAll([1]), concatenate([4], [5]))), concatenate(concatenate(sub([11], [9]), concatenate([4], [5])), sub(sub([1], [5]), addOneAll([2])))), addOneAll(if_then_else(div(concatenate(if_then_else([5], [5], [6], [8]), div([10], [11])), concatenate([12], [13])), sub(subOneAll([7]), repeat([1])), sub(sub([1], [2]), add([12], [13])), add(repeat(if_then_else(div(sub(concatenate(addOneAll([13]), subOneAll([1])), addOneAll(addOneAll([4]))), mul(sub(concatenate([11], [3]), div([12], [5])), repeat(subOneAll([7])))), add(repeat(if_then_else([10], concatenate([3], [1]), concatenate([2], [11]), [6])), subOneAll(div(subOneAll([11]), subOneAll([5])))), sub(concatenate(addOneAll(mul([2], [2])), repeat(repeat([11]))), if_then_else(if_then_else(if_then_else([8], [6], [1], [9]), mul([1], [2]), mul([5], [7]), subOneAll([11])), if_then_else(subOneAll([1]), div([1], [13]), mul([4], [8]), mul([5], [12])), addOneAll(addOneAll([4])), if_then_else(concatenate([13], concatenate(mul(if_then_else(repeat(addOneAll([10])), div(sub([6], [2]), add([4], [1])), if_then_else(sub([10], [8]), sub([6], [1]), addOneAll([9]), addOneAll([7])), mul(div([13], [10]), add([10], [6]))), concatenate(repeat(concatenate([6], [5])), add(if_then_else([10], [13], [1], [3]), add([6], [3])))), sub(concatenate(concatenate(div([9], [11]), concatenate([5], [2])), concatenate(subOneAll([1]), addOneAll([6]))), add(if_then_else(mul([7], [8]), concatenate([3], [7]), sub([1], [2]), addOneAll([2])), repeat(add([4], [2])))))), if_then_else([10], [11], [11], [6]), div([7], [7]), repeat([5])))), addOneAll(subOneAll(concatenate(if_then_else([10], [11], [2], [12]), mul([13], [12])))))), addOneAll([2]))))))))","[6, 10, 10, 6, 10, 10]"
158648,175.0,8,"[6, 10, 6, 10, 6, 10, 6, 10, 4, 2]",0.2936935663038719,"if_then_else(repeat(mul(subOneAll([10]), subOneAll([2]))), div(if_then_else([12], [8], [8], [11]), addOneAll([5])), if_then_else(repeat([10]), repeat([10]), sub([9], [4]), concatenate([4], [10])), if_then_else(concatenate([2], [13]), subOneAll(add(if_then_else(addOneAll(sub(addOneAll([10]), sub([3], [7]))), repeat(mul(subOneAll([10]), repeat([6]))), sub(add(mul([4], [6]), add([12], [2])), add(addOneAll([7]), sub([8], [5]))), if_then_else(mul(add([5], [3]), addOneAll([10])), div(repeat(repeat(mul(mul(add([4], [8]), add([7], [11])), concatenate(mul([6], [9]), repeat([6]))))), sub(concatenate(sub(concatenate(concatenate([4], [3]), div([4], [13])), add(if_then_else([12], [1], [13], [8]), mul([12], [6]))), div(add(concatenate([11], [5]), repeat(subOneAll(mul(sub(mul(sub(repeat([3]), div([11], [1])), concatenate(if_then_else([10], [2], [8], [9]), div([1], [2]))), mul(add(div([13], [3]), concatenate([7], [6])), if_then_else(sub([11], [7]), div([4], [7]), addOneAll([11]), add([12], [4])))), sub(subOneAll(concatenate(div([4], [2]), sub([5], [11]))), mul(concatenate(repeat([5]), div([5], [12])), add(if_then_else([11], [1], [10], [12]), concatenate([3], [4])))))))), subOneAll(addOneAll([8])))), subOneAll(div(mul([4], concatenate([10], [7])), add(repeat([13]), concatenate([3], [12])))))), mul(subOneAll([6]), subOneAll([10])), if_then_else(concatenate(mul([11], [2]), [11]), sub([8], [11]), if_then_else([7], [3], [4], [11]), sub([9], [10])))), addOneAll(subOneAll(add(addOneAll([8]), mul([11], [12])))))), mul([5], [9]), add([6], [13])))","[10, 10, 10, 10, 4, 10]"
