gen,nevals,avg,min,max
6,62,[146.75  30.25],[-1000.     6.],[ 175. 1000.]
7,63,[174.88095238   6.38095238],[171.   6.],[175.  16.]
8,59,[160.97619048  17.89285714],[-1000.     6.],[ 175. 1000.]
9,68,[160.77380952  18.1547619 ],[-1000.     6.],[ 175. 1000.]
10,69,[174.89285714   6.3452381 ],[171.   6.],[175.  23.]
11,60,[133.01190476  41.61904762],[-1000.     6.],[ 175. 1000.]
12,62,[175.   6.],[175.   6.],[175.   6.]
13,63,[174.95238095   6.14285714],[172.   6.],[175.  12.]
14,63,[174.88095238   6.28571429],[168.   6.],[175.  26.]
15,61,[160.97619048  17.91666667],[-1000.     6.],[ 175. 1000.]
16,62,[175.   6.],[175.   6.],[175.   6.]
17,66,[174.98809524   6.02380952],[174.   6.],[175.   8.]
18,65,[175.   6.],[175.   6.],[175.   6.]
19,67,[174.96428571   6.04761905],[173.   6.],[175.   8.]
20,61,[175.   6.],[175.   6.],[175.   6.]
21,60,[175.   6.],[175.   6.],[175.   6.]
22,61,[175.   6.],[175.   6.],[175.   6.]
23,61,[174.94047619   6.11904762],[171.   6.],[175.  14.]
24,65,[175.   6.],[175.   6.],[175.   6.]
25,61,[175.   6.],[175.   6.],[175.   6.]
26,70,[174.96428571   6.03571429],[172.   6.],[175.   9.]
27,63,[174.91666667   6.23809524],[168.   6.],[175.  26.]
28,64,[175.   6.],[175.   6.],[175.   6.]
29,63,[174.95238095   6.11904762],[173.   6.],[175.  12.]
30,58,[174.94047619   6.23809524],[170.   6.],[175.  26.]
31,63,[161.          17.83333333],[-1000.     6.],[ 175. 1000.]
32,69,[174.97619048   6.03571429],[173.   6.],[175.   9.]
33,62,[174.96428571   6.08333333],[172.   6.],[175.  11.]
34,67,[160.9047619  18.25     ],[-1000.     6.],[ 175. 1000.]
35,68,[175.   6.],[175.   6.],[175.   6.]
36,64,[174.97619048   6.03571429],[173.   6.],[175.   9.]
37,66,[174.94047619   6.1547619 ],[170.   6.],[175.  19.]
38,60,[175.   6.],[175.   6.],[175.   6.]
39,64,[174.97619048   6.02380952],[174.   6.],[175.   8.]
40,62,[175.   6.],[175.   6.],[175.   6.]
41,54,[174.98809524   6.01190476],[174.   6.],[175.   7.]
42,67,[175.   6.],[175.   6.],[175.   6.]
43,63,[174.94047619   6.1547619 ],[170.   6.],[175.  19.]
44,62,[175.   6.],[175.   6.],[175.   6.]
45,59,[175.   6.],[175.   6.],[175.   6.]
46,60,[174.98809524   6.02380952],[174.   6.],[175.   8.]
47,61,[175.   6.],[175.   6.],[175.   6.]
48,58,[175.   6.],[175.   6.],[175.   6.]
49,65,[174.98809524   6.02380952],[174.   6.],[175.   7.]
50,65,[174.9047619    6.41666667],[167.   6.],[175.  40.]
51,66,[174.96428571   6.02380952],[173.   6.],[175.   8.]
52,52,[175.   6.],[175.   6.],[175.   6.]
53,60,[175.   6.],[175.   6.],[175.   6.]
54,67,[175.           6.01190476],[175.   6.],[175.   7.]
55,66,[175.           6.01190476],[175.   6.],[175.   7.]
56,61,[175.   6.],[175.   6.],[175.   6.]
57,66,[174.88095238   6.23809524],[165.   6.],[175.  26.]
58,58,[175.   6.],[175.   6.],[175.   6.]
59,61,[161.01190476  17.85714286],[-1000.     6.],[ 175. 1000.]
60,71,[174.98809524   6.11904762],[174.   6.],[175.  16.]
,,,,
gen,nevals,avg,min,max
0,84,[-609.          669.66666667],[-1000.     6.],[ 175. 1000.]
1,55,[ 33.95238095 127.05952381],[-1000.     6.],[ 175. 1000.]
2,54,[90.63095238 79.71428571],[-1000.     6.],[ 175. 1000.]
3,65,[118.73809524  54.83333333],[-1000.     6.],[ 175. 1000.]
4,66,[160.77380952  18.45238095],[-1000.     6.],[ 175. 1000.]
5,72,[160.64285714  18.57142857],[-1000.     6.],[ 175. 1000.]
6,63,[160.75       18.3452381],[-1000.     6.],[ 175. 1000.]
7,61,[160.77380952  18.80952381],[-1000.     6.],[ 175. 1000.]
8,67,[174.92857143   6.20238095],[173.   6.],[175.  11.]
9,69,[160.9047619   17.97619048],[-1000.     6.],[ 175. 1000.]
10,67,[174.89285714   6.20238095],[171.   6.],[175.  12.]
11,71,[175.           6.05952381],[175.   6.],[175.   8.]
12,74,[174.89285714   6.19047619],[169.   6.],[175.  18.]
13,68,[146.95238095  30.11904762],[-1000.     6.],[ 175. 1000.]
14,59,[160.98809524  17.9047619 ],[-1000.     6.],[ 175. 1000.]
15,61,[160.94047619  17.96428571],[-1000.     6.],[ 175. 1000.]
16,68,[174.96428571   6.16666667],[172.   6.],[175.  12.]
17,59,[174.91666667   6.10714286],[173.   6.],[175.   8.]
18,63,[160.97619048  17.88095238],[-1000.     6.],[ 175. 1000.]
19,64,[174.95238095   6.05952381],[173.   6.],[175.   8.]
20,62,[174.96428571   6.27380952],[174.   6.],[175.  23.]
21,65,[160.92857143  18.0952381 ],[-1000.     6.],[ 175. 1000.]
22,59,[160.96428571  17.92857143],[-1000.     6.],[ 175. 1000.]
23,58,[174.97619048   6.02380952],[173.   6.],[175.   7.]
24,61,[160.89285714  17.92857143],[-1000.     6.],[ 175. 1000.]
25,64,[174.98809524   6.05952381],[174.   6.],[175.  10.]
26,62,[174.96428571   6.13095238],[172.   6.],[175.  15.]
27,66,[174.95238095   6.05952381],[173.   6.],[175.   8.]
28,59,[160.98809524  17.86904762],[-1000.     6.],[ 175. 1000.]
29,63,[174.97619048   6.05952381],[173.   6.],[175.   8.]
30,63,[174.97619048   6.02380952],[173.   6.],[175.   7.]
31,62,[174.97619048   6.03571429],[173.   6.],[175.   8.]
32,64,[160.98809524  17.88095238],[-1000.     6.],[ 175. 1000.]
33,59,[175.           6.01190476],[175.   6.],[175.   7.]
34,62,[174.97619048   6.03571429],[173.   6.],[175.   8.]
35,66,[174.96428571   6.04761905],[173.   6.],[175.   8.]
36,62,[175.   6.],[175.   6.],[175.   6.]
37,67,[160.96428571  17.89285714],[-1000.     6.],[ 175. 1000.]
38,68,[175.           6.02380952],[175.   6.],[175.   8.]
39,72,[175.           6.01190476],[175.   6.],[175.   7.]
40,65,[174.95238095   6.11904762],[173.   6.],[175.  12.]
41,67,[174.97619048   6.02380952],[173.   6.],[175.   7.]
42,62,[175.   6.],[175.   6.],[175.   6.]
43,58,[175.   6.],[175.   6.],[175.   6.]
44,57,[175.   6.],[175.   6.],[175.   6.]
45,70,[175.           6.01190476],[175.   6.],[175.   7.]
46,54,[174.98809524   6.04761905],[174.   6.],[175.  10.]
47,56,[175.   6.],[175.   6.],[175.   6.]
48,59,[174.97619048   6.03571429],[173.   6.],[175.   8.]
49,59,[174.97619048   6.03571429],[173.   6.],[175.   8.]
50,63,[174.97619048   6.08333333],[173.   6.],[175.  12.]
51,67,[174.86904762   6.1547619 ],[169.   6.],[175.  13.]
52,57,[174.97619048   6.04761905],[173.   6.],[175.   8.]
53,61,[174.97619048   6.04761905],[173.   6.],[175.   8.]
54,66,[174.96428571   6.10714286],[172.   6.],[175.  13.]
55,60,[175.   6.],[175.   6.],[175.   6.]
56,66,[175.   6.],[175.   6.],[175.   6.]
57,62,[175.   6.],[175.   6.],[175.   6.]
58,60,[174.95238095   6.04761905],[173.   6.],[175.   8.]
59,67,[174.94047619   6.38095238],[170.   6.],[175.  38.]
60,58,[175.   6.],[175.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-762.54761905  799.54761905],[-1000.     7.],[ 175. 1000.]
1,66,[-190.04761905  318.29761905],[-1000.     7.],[ 175. 1000.]
2,57,[104.32142857  69.78571429],[-1000.     7.],[ 175. 1000.]
3,58,[132.6547619  45.       ],[-1000.     7.],[ 175. 1000.]
4,60,[90.85714286 78.64285714],[-1000.     6.],[ 175. 1000.]
5,56,[118.83333333  54.88095238],[-1000.     7.],[ 175. 1000.]
6,55,[174.91666667   7.28571429],[171.   7.],[175.  19.]
7,60,[118.97619048  54.44047619],[-1000.     7.],[ 175. 1000.]
8,61,[174.88095238   7.0952381 ],[169.   7.],[175.  14.]
9,56,[160.83333333  19.70238095],[-1000.     7.],[ 175. 1000.]
10,67,[174.80952381   7.30952381],[163.   7.],[175.  23.]
11,62,[174.95238095   7.16666667],[173.   7.],[175.  21.]
12,57,[160.98809524  19.02380952],[-1000.     7.],[ 175. 1000.]
13,63,[174.95238095   7.03571429],[171.   7.],[175.  10.]
14,66,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
15,65,[175.           7.01190476],[175.   7.],[175.   8.]
16,66,[161.         18.8452381],[-1000.     7.],[ 175. 1000.]
17,63,[174.97619048   7.07142857],[174.   6.],[175.  15.]
18,57,[175.   7.],[175.   7.],[175.   7.]
19,68,[175.   7.],[175.   7.],[175.   7.]
20,59,[175.   7.],[175.   7.],[175.   7.]
21,62,[175.   7.],[175.   7.],[175.   7.]
22,63,[174.94047619   7.10714286],[170.   7.],[175.  16.]
23,55,[174.92857143   7.0952381 ],[169.   7.],[175.  15.]
24,63,[175.   7.],[175.   7.],[175.   7.]
25,62,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
26,55,[175.   7.],[175.   7.],[175.   7.]
27,64,[175.   7.],[175.   7.],[175.   7.]
28,67,[161.01190476  18.83333333],[-1000.     7.],[ 175. 1000.]
29,65,[175.   7.],[175.   7.],[175.   7.]
30,61,[174.92857143   7.04761905],[170.   7.],[175.   9.]
31,65,[175.   7.],[175.   7.],[175.   7.]
32,63,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
33,61,[175.   7.],[175.   7.],[175.   7.]
34,58,[175.   7.],[175.   7.],[175.   7.]
35,66,[175.   7.],[175.   7.],[175.   7.]
36,61,[174.98809524   7.07142857],[174.   7.],[175.  13.]
37,64,[175.   7.],[175.   7.],[175.   7.]
38,58,[175.   7.],[175.   7.],[175.   7.]
39,61,[174.96428571   7.10714286],[172.   7.],[175.  16.]
40,66,[174.97619048   7.28571429],[173.   7.],[175.  31.]
41,73,[175.   7.],[175.   7.],[175.   7.]
42,64,[175.   7.],[175.   7.],[175.   7.]
43,66,[174.95238095   7.01190476],[171.   7.],[175.   8.]
44,59,[175.   7.],[175.   7.],[175.   7.]
45,54,[175.   7.],[175.   7.],[175.   7.]
46,65,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
47,62,[175.   7.],[175.   7.],[175.   7.]
48,67,[174.95238095   7.01190476],[171.   7.],[175.   8.]
49,68,[175.   7.],[175.   7.],[175.   7.]
50,61,[175.   7.],[175.   7.],[175.   7.]
51,66,[174.95238095   7.03571429],[171.   7.],[175.  10.]
52,64,[175.   7.],[175.   7.],[175.   7.]
53,66,[175.   7.],[175.   7.],[175.   7.]
54,62,[175.   7.],[175.   7.],[175.   7.]
55,52,[161.01190476  18.82142857],[-1000.     7.],[ 175. 1000.]
56,64,[175.   7.],[175.   7.],[175.   7.]
57,77,[175.   7.],[175.   7.],[175.   7.]
58,69,[175.           7.01190476],[175.   7.],[175.   8.]
59,64,[175.   7.],[175.   7.],[175.   7.]
60,65,[175.   7.],[175.   7.],[175.   7.]
,,,,
gen,nevals,avg,min,max
0,84,[-678.96428571  729.14285714],[-1000.     7.],[ 175. 1000.]
1,61,[-22.5        175.63095238],[-1000.     7.],[ 175. 1000.]
2,66,[104.45238095  68.53571429],[-1000.     7.],[ 175. 1000.]
3,69,[118.96428571  54.94047619],[-1000.     7.],[ 175. 1000.]
4,64,[160.92857143  19.03571429],[-1000.     7.],[ 175. 1000.]
5,58,[174.92857143   7.03571429],[173.   6.],[175.   9.]
6,57,[174.9047619    7.28571429],[171.   6.],[175.  19.]
7,68,[174.85714286   6.85714286],[167.   6.],[175.  19.]
8,60,[160.91666667  18.07142857],[-1000.     6.],[ 175. 1000.]
9,61,[146.9047619   29.83333333],[-1000.     6.],[ 175. 1000.]
10,54,[160.96428571  18.03571429],[-1000.     6.],[ 175. 1000.]
11,65,[174.91666667   6.0952381 ],[169.   6.],[175.  12.]
12,62,[174.97619048   6.10714286],[174.   6.],[175.  10.]
13,73,[146.97619048  29.9047619 ],[-1000.     6.],[ 175. 1000.]
14,68,[174.98809524   6.07142857],[174.   6.],[175.   8.]
15,59,[175.           6.02380952],[175.   6.],[175.   7.]
16,69,[174.97619048   6.14285714],[174.   6.],[175.  12.]
17,58,[175.           6.10714286],[175.   6.],[175.  10.]
18,57,[175.   6.],[175.   6.],[175.   6.]
19,62,[174.96428571   6.13095238],[173.   6.],[175.  11.]
20,67,[175.   6.],[175.   6.],[175.   6.]
21,65,[175.           6.02380952],[175.   6.],[175.   8.]
22,65,[174.98809524   6.03571429],[174.   6.],[175.   8.]
23,68,[175.           6.05952381],[175.   6.],[175.  10.]
24,66,[174.96428571   6.07142857],[173.   6.],[175.  12.]
25,56,[175.          6.0952381],[175.   6.],[175.  12.]
26,57,[175.           6.04761905],[175.   6.],[175.  10.]
27,66,[175.           6.02380952],[175.   6.],[175.   8.]
28,60,[174.98809524   6.01190476],[174.   6.],[175.   7.]
29,64,[175.           6.01190476],[175.   6.],[175.   7.]
30,65,[175.   6.],[175.   6.],[175.   6.]
31,57,[175.           6.02380952],[175.   6.],[175.   7.]
32,57,[174.96428571   6.26190476],[173.   6.],[175.  27.]
33,61,[175.   6.],[175.   6.],[175.   6.]
34,64,[174.98809524   6.03571429],[174.   6.],[175.   7.]
35,58,[175.   6.],[175.   6.],[175.   6.]
36,67,[175.   6.],[175.   6.],[175.   6.]
37,58,[175.           6.02380952],[175.   6.],[175.   7.]
38,60,[175.   6.],[175.   6.],[175.   6.]
39,58,[160.98809524  17.8452381 ],[-1000.     6.],[ 175. 1000.]
40,58,[175.   6.],[175.   6.],[175.   6.]
41,62,[175.   6.],[175.   6.],[175.   6.]
42,62,[174.98809524   6.04761905],[174.   6.],[175.  10.]
43,61,[175.           6.01190476],[175.   6.],[175.   7.]
44,67,[174.95238095   6.25      ],[172.   6.],[175.  27.]
45,60,[175.   6.],[175.   6.],[175.   6.]
46,67,[175.           6.02380952],[175.   6.],[175.   7.]
47,68,[174.98809524   6.        ],[174.   6.],[175.   6.]
48,59,[174.95238095   6.23809524],[171.   6.],[175.  26.]
49,71,[175.           6.02380952],[175.   6.],[175.   7.]
50,60,[174.98809524   6.10714286],[174.   6.],[175.  11.]
51,69,[174.98809524   6.04761905],[174.   6.],[175.  10.]
52,64,[175.           6.05952381],[175.   6.],[175.  10.]
53,53,[175.   6.],[175.   6.],[175.   6.]
54,69,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
55,65,[175.   6.],[175.   6.],[175.   6.]
56,70,[175.           6.01190476],[175.   6.],[175.   7.]
57,67,[175.          6.0952381],[175.   6.],[175.  12.]
58,60,[174.98809524   6.02380952],[174.   6.],[175.   8.]
59,64,[175.   6.],[175.   6.],[175.   6.]
60,66,[175.   6.],[175.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-692.80952381  740.57142857],[-1000.     6.],[ 175. 1000.]
1,64,[-22.32142857 174.5952381 ],[-1000.     6.],[ 175. 1000.]
2,67,[104.57142857  67.94047619],[-1000.     7.],[ 175. 1000.]
3,66,[174.72619048   8.26190476],[171.   8.],[175.  14.]
4,62,[146.5         32.13095238],[-1000.     8.],[ 175. 1000.]
5,57,[160.9047619   20.17857143],[-1000.     8.],[ 175. 1000.]
6,58,[160.95238095  19.85714286],[-1000.     8.],[ 175. 1000.]
7,60,[174.95238095   8.05952381],[173.   6.],[175.  14.]
8,72,[174.88095238   7.92857143],[173.   6.],[175.  12.]
9,62,[174.76190476   7.66666667],[167.   6.],[175.  25.]
10,54,[174.82142857   6.70238095],[168.   6.],[175.  24.]
11,63,[160.94047619  18.20238095],[-1000.     6.],[ 175. 1000.]
12,60,[146.95238095  29.94047619],[-1000.     6.],[ 175. 1000.]
13,70,[174.9047619    6.58333333],[172.   6.],[175.  33.]
14,65,[146.89285714  30.17857143],[-1000.     6.],[ 175. 1000.]
15,66,[133.01190476  41.63095238],[-1000.     6.],[ 175. 1000.]
16,68,[174.94047619   6.14285714],[173.   6.],[175.   9.]
17,70,[160.96428571  18.1547619 ],[-1000.     6.],[ 175. 1000.]
18,60,[174.97619048   6.23809524],[174.   6.],[175.  18.]
19,59,[174.86904762   6.71428571],[169.   6.],[175.  42.]
20,60,[175.   6.],[175.   6.],[175.   6.]
21,72,[174.96428571   6.35714286],[173.   6.],[175.  32.]
22,68,[174.94047619   6.1547619 ],[173.   6.],[175.  10.]
23,67,[161.          17.86904762],[-1000.     6.],[ 175. 1000.]
24,64,[174.94047619   6.1547619 ],[170.   6.],[175.  19.]
25,63,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
26,62,[175.   6.],[175.   6.],[175.   6.]
27,69,[174.96428571   6.0952381 ],[173.   6.],[175.  10.]
28,62,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
29,62,[175.           6.03571429],[175.   6.],[175.   9.]
30,51,[174.95238095   6.14285714],[172.   6.],[175.  14.]
31,60,[174.94047619   6.1547619 ],[172.   6.],[175.  14.]
32,61,[174.96428571   6.05952381],[173.   6.],[175.  10.]
33,62,[174.95238095   6.07142857],[173.   6.],[175.   8.]
34,68,[174.96428571   6.0952381 ],[172.   6.],[175.  14.]
35,57,[174.88095238   6.33333333],[170.   6.],[175.  24.]
36,56,[174.97619048   6.04761905],[174.   6.],[175.  10.]
37,65,[174.98809524   6.05952381],[174.   6.],[175.   9.]
38,65,[174.96428571   6.08333333],[172.   6.],[175.  10.]
39,59,[174.96428571   6.        ],[173.   6.],[175.   6.]
40,70,[175.   6.],[175.   6.],[175.   6.]
41,69,[174.98809524   6.02380952],[174.   6.],[175.   8.]
42,70,[174.97619048   6.17857143],[174.   6.],[175.  16.]
43,63,[174.96428571   6.07142857],[174.   6.],[175.   9.]
44,63,[174.98809524   6.03571429],[174.   6.],[175.   9.]
45,74,[160.98809524  17.86904762],[-1000.     6.],[ 175. 1000.]
46,60,[174.96428571   6.        ],[173.   6.],[175.   6.]
47,71,[175.   6.],[175.   6.],[175.   6.]
48,62,[175.           6.04761905],[175.   6.],[175.  10.]
49,59,[175.   6.],[175.   6.],[175.   6.]
50,65,[175.           6.03571429],[175.   6.],[175.   9.]
51,69,[174.98809524   6.04761905],[174.   6.],[175.  10.]
52,73,[174.95238095   6.07142857],[172.   6.],[175.   9.]
53,68,[174.98809524   6.03571429],[174.   6.],[175.   9.]
54,59,[175.   6.],[175.   6.],[175.   6.]
55,53,[175.   6.],[175.   6.],[175.   6.]
56,67,[174.98809524   6.03571429],[174.   6.],[175.   9.]
57,54,[174.98809524   6.03571429],[174.   6.],[175.   9.]
58,62,[175.   6.],[175.   6.],[175.   6.]
59,62,[175.           6.02380952],[175.   6.],[175.   8.]
60,63,[174.98809524   6.        ],[174.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-720.79761905  764.22619048],[-1000.     7.],[ 175. 1000.]
1,53,[ 33.44047619 128.11904762],[-1000.     6.],[ 175. 1000.]
2,53,[132.30952381  44.75      ],[-1000.     6.],[ 175. 1000.]
3,64,[160.85714286  18.9047619 ],[-1000.     6.],[ 175. 1000.]
4,70,[174.91666667   6.4047619 ],[174.   6.],[175.   8.]
5,58,[160.91666667  17.95238095],[-1000.     6.],[ 175. 1000.]
6,63,[174.72619048   7.44047619],[166.   6.],[175.  70.]
7,60,[174.97619048   6.11904762],[174.   6.],[175.  10.]
8,71,[160.96428571  18.08333333],[-1000.     6.],[ 175. 1000.]
9,69,[147.          29.69047619],[-1000.     6.],[ 175. 1000.]
10,69,[160.91666667  18.02380952],[-1000.     6.],[ 175. 1000.]
11,58,[174.98809524   6.03571429],[174.   6.],[175.   8.]
12,60,[174.98809524   6.        ],[174.   6.],[175.   6.]
13,60,[160.98809524  17.96428571],[-1000.     6.],[ 175. 1000.]
14,68,[175.           6.02380952],[175.   6.],[175.   8.]
15,51,[174.98809524   6.08333333],[174.   6.],[175.  13.]
16,63,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
17,63,[174.98809524   6.        ],[174.   6.],[175.   6.]
18,63,[175.   6.],[175.   6.],[175.   6.]
19,65,[175.           6.02380952],[175.   6.],[175.   8.]
20,66,[174.98809524   6.        ],[174.   6.],[175.   6.]
21,63,[174.96428571   6.04761905],[173.   6.],[175.   8.]
22,67,[174.98809524   6.02380952],[174.   6.],[175.   8.]
23,59,[175.   6.],[175.   6.],[175.   6.]
24,65,[174.96428571   6.02380952],[173.   6.],[175.   8.]
25,66,[175.   6.],[175.   6.],[175.   6.]
26,67,[175.   6.],[175.   6.],[175.   6.]
27,63,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
28,58,[174.97619048   6.01190476],[174.   6.],[175.   7.]
29,65,[175.   6.],[175.   6.],[175.   6.]
30,62,[174.98809524   6.01190476],[174.   6.],[175.   7.]
31,66,[175.   6.],[175.   6.],[175.   6.]
32,64,[175.   6.],[175.   6.],[175.   6.]
33,63,[174.95238095   6.05952381],[173.   6.],[175.  10.]
34,63,[174.95238095   6.07142857],[171.   6.],[175.  12.]
35,60,[174.98809524   6.01190476],[174.   6.],[175.   7.]
36,62,[174.98809524   6.01190476],[174.   6.],[175.   7.]
37,56,[160.98809524  17.85714286],[-1000.     6.],[ 175. 1000.]
38,58,[174.98809524   6.        ],[174.   6.],[175.   6.]
39,65,[174.98809524   6.03571429],[174.   6.],[175.   9.]
40,66,[175.   6.],[175.   6.],[175.   6.]
41,63,[175.           6.01190476],[175.   6.],[175.   7.]
42,63,[174.97619048   6.05952381],[173.   6.],[175.   9.]
43,65,[174.96428571   6.03571429],[173.   6.],[175.   8.]
44,60,[175.           6.08333333],[175.   6.],[175.  13.]
45,54,[175.   6.],[175.   6.],[175.   6.]
46,63,[175.           6.03571429],[175.   6.],[175.   8.]
47,58,[175.   6.],[175.   6.],[175.   6.]
48,59,[175.   6.],[175.   6.],[175.   6.]
49,72,[175.   6.],[175.   6.],[175.   6.]
50,65,[175.   6.],[175.   6.],[175.   6.]
51,63,[175.           6.01190476],[175.   6.],[175.   7.]
52,68,[175.   6.],[175.   6.],[175.   6.]
53,69,[174.95238095   6.1547619 ],[171.   6.],[175.  19.]
54,67,[175.   6.],[175.   6.],[175.   6.]
55,64,[147.01190476  29.69047619],[-1000.     6.],[ 175. 1000.]
56,63,[174.98809524   6.04761905],[174.   6.],[175.  10.]
57,63,[175.   6.],[175.   6.],[175.   6.]
58,65,[175.   6.],[175.   6.],[175.   6.]
59,69,[174.98809524   6.07142857],[174.   6.],[175.  12.]
60,55,[175.   6.],[175.   6.],[175.   6.]
,,,,
gen,nevals,avg,min,max
0,84,[-762.61904762  799.54761905],[-1000.     6.],[ 175. 1000.]
1,61,[-50.04761905 198.16666667],[-1000.     6.],[ 175. 1000.]
2,59,[132.45238095  44.5952381 ],[-1000.     6.],[ 175. 1000.]
3,66,[118.75        56.54761905],[-1000.     7.],[ 175. 1000.]
4,70,[118.79761905  55.80952381],[-1000.     6.],[ 175. 1000.]
5,65,[132.89285714  43.33333333],[-1000.     6.],[ 175. 1000.]
6,68,[132.85714286  43.02380952],[-1000.     6.],[ 175. 1000.]
7,64,[118.83333333  53.91666667],[-1000.     6.],[ 175. 1000.]
8,65,[174.77380952   6.42857143],[166.   6.],[175.  22.]
9,64,[160.91666667  18.05952381],[-1000.     6.],[ 175. 1000.]
10,63,[174.94047619   6.14285714],[174.   6.],[175.  10.]
11,49,[160.98809524  17.88095238],[-1000.     6.],[ 175. 1000.]
12,59,[161.          17.94047619],[-1000.     6.],[ 175. 1000.]
13,64,[147.02380952  29.75      ],[-1000.     6.],[ 175. 1000.]
14,61,[160.94047619  17.98809524],[-1000.     6.],[ 175. 1000.]
15,54,[175.           6.01190476],[175.   6.],[175.   7.]
16,68,[161.          17.96428571],[-1000.     6.],[ 175. 1000.]
17,63,[174.97619048   6.02380952],[174.   6.],[175.   7.]
18,56,[161.          17.85714286],[-1000.     6.],[ 175. 1000.]
19,59,[175.           6.07142857],[175.   6.],[175.  11.]
20,63,[174.98809524   6.02380952],[174.   6.],[175.   8.]
21,65,[161.01190476  17.85714286],[-1000.     6.],[ 175. 1000.]
22,63,[175.           6.03571429],[175.   6.],[175.   7.]
23,64,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
24,61,[175.   6.],[175.   6.],[175.   6.]
25,57,[160.94047619  17.95238095],[-1000.     6.],[ 175. 1000.]
26,54,[174.97619048   6.02380952],[173.   6.],[175.   8.]
27,71,[147.01190476  29.69047619],[-1000.     6.],[ 175. 1000.]
28,63,[174.97619048   6.08333333],[173.   6.],[175.  13.]
29,64,[175.           6.02380952],[175.   6.],[175.   7.]
30,66,[160.97619048  17.95238095],[-1000.     6.],[ 175. 1000.]
31,63,[174.98809524   6.02380952],[174.   6.],[175.   7.]
32,67,[174.98809524   6.02380952],[174.   6.],[175.   7.]
33,61,[174.95238095   6.02380952],[171.   6.],[175.   8.]
34,71,[174.98809524   6.07142857],[174.   6.],[175.  11.]
35,57,[174.95238095   6.10714286],[171.   6.],[175.  15.]
36,61,[175.   6.],[175.   6.],[175.   6.]
37,66,[175.   6.],[175.   6.],[175.   6.]
38,66,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
39,56,[174.96428571   6.03571429],[172.   6.],[175.   9.]
40,57,[161.01190476  17.8452381 ],[-1000.     6.],[ 175. 1000.]
41,67,[175.           6.02380952],[175.   6.],[175.   7.]
42,60,[175.   6.],[175.   6.],[175.   6.]
43,62,[160.98809524  17.86904762],[-1000.     6.],[ 175. 1000.]
44,56,[175.   6.],[175.   6.],[175.   6.]
45,70,[175.   6.],[175.   6.],[175.   6.]
46,63,[175.   6.],[175.   6.],[175.   6.]
47,63,[160.96428571  17.89285714],[-1000.     6.],[ 175. 1000.]
48,64,[161.         17.8452381],[-1000.     6.],[ 175. 1000.]
49,63,[175.   6.],[175.   6.],[175.   6.]
50,60,[161.          17.85714286],[-1000.     6.],[ 175. 1000.]
51,62,[161.          17.85714286],[-1000.     6.],[ 175. 1000.]
52,65,[175.   6.],[175.   6.],[175.   6.]
53,63,[174.98809524   6.03571429],[174.   6.],[175.   7.]
54,58,[175.   6.],[175.   6.],[175.   6.]
55,63,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
56,61,[174.97619048   6.03571429],[173.   6.],[175.   9.]
57,68,[174.95238095   6.01190476],[171.   6.],[175.   7.]
58,57,[161.01190476  17.83333333],[-1000.     6.],[ 175. 1000.]
59,60,[175.   6.],[175.   6.],[175.   6.]
60,63,[160.98809524  17.85714286],[-1000.     6.],[ 175. 1000.]
,,,,
gen,nevals,avg,min,max
0,84,[-692.85714286  740.78571429],[-1000.     7.],[ 175. 1000.]
1,61,[  5.39285714 152.51190476],[-1000.     6.],[ 175. 1000.]
2,55,[76.36904762 92.01190476],[-1000.     6.],[ 175. 1000.]
3,72,[ 34.80952381 127.39285714],[-1000.     6.],[ 175. 1000.]
4,58,[146.57142857  32.01190476],[-1000.     6.],[ 175. 1000.]
5,64,[ 48.5        114.79761905],[-1000.     6.],[ 175. 1000.]
6,69,[ 62.76190476 102.47619048],[-1000.     6.],[ 175. 1000.]
7,62,[-35.53571429 187.01190476],[-1000.     6.],[ 175. 1000.]
8,71,[-147.55952381  281.07142857],[-1000.     6.],[ 175. 1000.]
9,62,[ 20.25       140.61904762],[-1000.     6.],[ 175. 1000.]
10,65,[-21.69047619 174.57142857],[-1000.     6.],[ 175. 1000.]
11,57,[ 20.69047619 137.86904762],[-1000.     6.],[ 175. 1000.]
12,63,[104.67857143  66.5       ],[-1000.     6.],[ 175. 1000.]
13,54,[132.92857143  42.41666667],[-1000.     6.],[ 175. 1000.]
14,59,[146.73809524  30.30952381],[-1000.     6.],[ 175. 1000.]
