gen,nevals,avg,min,max
5,68,10.1125,10.0,14.0
6,65,10.5625,10.0,28.0
7,63,10.0,10.0,10.0
8,68,10.1625,10.0,23.0
9,54,10.15,10.0,22.0
10,61,10.9875,10.0,38.0
11,70,10.075,10.0,12.0
12,63,22.4125,10.0,1000.0
13,71,10.0,10.0,10.0
14,61,10.125,10.0,19.0
15,65,10.125,10.0,18.0
16,57,10.0,10.0,10.0
17,56,10.05,10.0,12.0
18,66,22.3875,10.0,1000.0
19,62,10.025,10.0,12.0
20,64,10.0,10.0,10.0
21,63,10.0875,10.0,15.0
22,68,10.0875,10.0,13.0
23,68,10.0125,10.0,11.0
24,67,10.025,10.0,12.0
25,68,10.0,10.0,10.0
26,65,10.0125,10.0,11.0
27,68,10.125,10.0,14.0
28,62,10.025,10.0,12.0
29,64,10.05,10.0,13.0
30,63,10.0,10.0,10.0
31,62,10.125,10.0,20.0
32,65,10.0625,10.0,15.0
33,55,10.025,10.0,12.0
34,57,10.2625,10.0,28.0
35,67,10.05,10.0,14.0
36,66,10.0625,10.0,15.0
37,61,10.0,10.0,10.0
38,56,10.0,10.0,10.0
39,60,10.0,10.0,10.0
40,65,10.025,10.0,12.0
41,57,10.05,10.0,14.0
42,61,10.0,10.0,10.0
43,61,10.0375,10.0,12.0
44,65,10.0625,10.0,15.0
45,63,10.0,10.0,10.0
46,60,10.0,10.0,10.0
47,63,10.0,10.0,10.0
48,58,10.025,10.0,12.0
49,63,10.0,10.0,10.0
50,61,10.0375,10.0,13.0
51,63,10.0,10.0,10.0
52,64,10.0,10.0,10.0
53,69,10.0,10.0,10.0
54,60,10.0,10.0,10.0
55,59,10.0,10.0,10.0
56,72,10.0,10.0,10.0
57,60,10.025,10.0,12.0
58,62,10.0,10.0,10.0
59,62,10.0,10.0,10.0
60,58,10.0125,10.0,11.0
,,,,
gen,nevals,avg,min,max
0,80,716.4375,12.0,1000.0
1,75,125.1375,12.0,1000.0
2,71,38.375,11.0,1000.0
3,71,12.2375,11.0,16.0
4,67,11.5875,11.0,16.0
5,74,11.55,11.0,36.0
6,69,23.525,11.0,1000.0
7,68,11.25,11.0,16.0
8,73,11.075,11.0,13.0
9,72,11.4,11.0,23.0
10,71,11.1125,11.0,15.0
11,69,11.6125,11.0,28.0
12,69,11.1,11.0,13.0
13,71,11.1375,11.0,19.0
14,77,11.1625,11.0,17.0
15,71,11.325,11.0,19.0
16,70,11.0625,11.0,13.0
17,70,11.0,11.0,11.0
18,72,11.05,11.0,13.0
19,73,11.0375,11.0,13.0
20,71,11.025,11.0,13.0
21,70,11.0625,11.0,13.0
22,70,11.25,11.0,25.0
23,75,11.15,11.0,19.0
24,73,11.025,11.0,13.0
25,75,11.0875,11.0,18.0
26,74,11.0,11.0,11.0
27,69,11.0,11.0,11.0
28,72,11.025,11.0,13.0
29,67,23.3625,11.0,1000.0
30,69,11.025,11.0,13.0
31,71,11.0375,11.0,13.0
32,75,11.025,11.0,13.0
33,75,11.05,11.0,15.0
34,75,11.025,11.0,13.0
35,65,11.0,11.0,11.0
36,74,11.0125,11.0,12.0
37,73,11.0125,11.0,12.0
38,74,11.0,11.0,11.0
39,67,11.0625,11.0,14.0
40,73,11.025,11.0,13.0
41,74,11.0,11.0,11.0
42,77,11.0,11.0,11.0
43,70,11.025,11.0,13.0
44,73,11.025,11.0,13.0
45,71,11.3125,11.0,36.0
46,70,11.0,11.0,11.0
47,69,11.0,11.0,11.0
48,72,11.025,11.0,13.0
49,75,11.0,11.0,11.0
50,70,11.0,11.0,11.0
51,74,11.025,11.0,13.0
52,69,11.0375,11.0,14.0
53,72,11.0,11.0,11.0
54,72,11.0,11.0,11.0
55,73,11.0,11.0,11.0
56,73,11.15,11.0,23.0
57,72,11.0,11.0,11.0
58,71,11.05,11.0,15.0
59,72,11.025,11.0,13.0
60,67,11.025,11.0,13.0
,,,,
