gen,nevals,avg,min,max
51,39,10.05,10.0,12.0
52,53,10.3625,10.0,30.0
53,49,22.4,10.0,1000.0
54,31,10.025,10.0,12.0
55,51,10.125,10.0,14.0
56,44,10.0625,10.0,13.0
57,52,10.05,10.0,12.0
58,52,10.025,10.0,12.0
59,51,22.375,10.0,1000.0
60,44,22.3875,10.0,1000.0
,,,,
gen,nevals,avg,min,max
0,80,778.1125,13.0,1000.0
1,60,284.9,13.0,1000.0
2,52,38.2,12.0,1000.0
3,55,25.225,12.0,1000.0
4,64,24.7875,12.0,1000.0
5,51,12.0875,12.0,13.0
6,63,12.1625,12.0,14.0
7,59,24.4125,12.0,1000.0
8,55,12.125,12.0,14.0
9,59,12.1875,11.0,15.0
10,69,12.1375,11.0,14.0
11,49,24.025,11.0,1000.0
12,62,11.45,11.0,23.0
13,49,11.1875,11.0,13.0
14,62,11.1875,11.0,12.0
15,54,11.2375,11.0,14.0
16,58,11.1375,11.0,12.0
17,62,11.1,11.0,12.0
18,57,11.175,11.0,13.0
19,55,11.1875,11.0,13.0
20,59,11.2,11.0,13.0
21,56,11.1875,11.0,13.0
22,61,11.175,11.0,12.0
23,56,23.5125,11.0,1000.0
24,58,11.125,11.0,12.0
25,51,11.2375,11.0,13.0
26,53,11.275,11.0,17.0
27,55,23.5375,11.0,1000.0
28,57,23.5875,11.0,1000.0
29,64,11.2875,11.0,13.0
30,54,23.65,11.0,1000.0
31,61,11.25,11.0,13.0
32,51,11.0625,11.0,12.0
33,66,23.525,11.0,1000.0
34,48,11.1375,11.0,12.0
35,56,11.1125,11.0,13.0
36,49,35.925,11.0,1000.0
37,59,11.1625,11.0,13.0
38,48,11.1,11.0,13.0
39,56,23.5,11.0,1000.0
40,41,11.1125,11.0,13.0
41,60,11.1125,10.0,14.0
42,51,11.125,10.0,13.0
43,65,10.65,10.0,12.0
44,57,10.1625,10.0,13.0
45,61,10.0875,10.0,12.0
46,56,10.0875,10.0,12.0
47,54,10.2,10.0,13.0
48,62,10.1875,10.0,12.0
49,61,10.1875,10.0,12.0
50,52,10.0875,10.0,12.0
51,63,10.1,10.0,11.0
52,62,10.1,10.0,12.0
53,42,10.0625,10.0,12.0
54,50,10.1,10.0,11.0
55,56,10.7375,10.0,53.0
56,59,10.3125,10.0,22.0
57,58,10.1125,10.0,11.0
58,57,10.1625,10.0,13.0
59,68,10.175,10.0,12.0
60,62,10.125,10.0,12.0
,,,,
gen,nevals,avg,min,max
0,80,753.5375,13.0,1000.0
1,63,149.4125,12.0,1000.0
2,68,49.95,11.0,1000.0
3,69,37.15,11.0,1000.0
4,69,36.15,11.0,1000.0
5,54,11.1,11.0,13.0
6,64,23.5125,11.0,1000.0
7,74,23.525,11.0,1000.0
8,65,23.525,11.0,1000.0
9,55,11.0875,11.0,12.0
10,70,11.075,11.0,12.0
11,70,11.1875,11.0,13.0
12,72,11.1625,11.0,13.0
13,62,11.0375,11.0,13.0
14,59,11.1125,11.0,13.0
15,64,35.8625,11.0,1000.0
16,64,23.45,11.0,1000.0
17,58,11.1,11.0,13.0
18,58,23.4875,11.0,1000.0
19,62,11.0375,11.0,12.0
20,67,11.15,11.0,21.0
21,63,11.05,11.0,13.0
22,60,11.0125,11.0,12.0
23,69,23.4125,11.0,1000.0
24,66,11.05,11.0,12.0
25,66,11.0625,11.0,13.0
26,62,11.125,11.0,15.0
27,68,11.05,11.0,12.0
28,68,11.05,11.0,13.0
29,58,11.125,11.0,20.0
30,54,11.025,11.0,12.0
31,60,11.075,11.0,12.0
32,54,23.375,11.0,1000.0
33,60,11.0375,11.0,13.0
34,62,11.1125,11.0,15.0
35,68,23.425,10.0,1000.0
36,58,23.35,10.0,1000.0
37,66,10.925,10.0,12.0
38,63,10.5,10.0,13.0
39,70,10.0375,10.0,11.0
40,70,10.075,10.0,12.0
41,67,10.05,10.0,12.0
42,63,10.0125,10.0,11.0
43,70,10.0375,10.0,11.0
44,63,10.0375,10.0,11.0
45,69,10.175,10.0,19.0
46,62,10.05,10.0,12.0
47,76,10.0375,10.0,11.0
48,68,10.0375,10.0,11.0
49,62,10.0875,10.0,13.0
50,60,10.0625,10.0,12.0
51,61,10.125,10.0,12.0
52,72,10.0625,10.0,11.0
53,56,10.0125,10.0,11.0
54,66,10.0625,10.0,12.0
55,70,10.0625,10.0,12.0
56,62,10.0625,10.0,12.0
57,71,10.0375,10.0,12.0
58,60,10.1375,10.0,12.0
59,64,10.0625,10.0,12.0
60,56,10.0375,10.0,11.0
,,,,
